==loop WT_1 WT_2 WT_3 TRT_1 TRT_2 TRT_3 baseMean log2FoldChange lfcSE pvalue padj
5647==5647 46 38 36 36 38 54 40.6848851553636 0.0320996354513703 0.203142300578729 0.815068186956398 0.999550476130121
5648==5648 5 5 2 2 2 5 3.44781007943726 -0.045628239150031 0.263071694581269 0.587141631136809 0.999550476130121
5649==5649 66 119 97 106 104 115 99.5517595511079 0.0997397770643267 0.195679384513163 0.478218216290531 0.999550476130121
5650==5650 73 114 94 75 126 127 99.8544976185043 0.104252874183055 0.2027165091983 0.461340262488792 0.999550476130121
5651==5651 38 20 46 29 35 32 32.8470975441387 -0.0551511872411855 0.216093094917979 0.68114514639057 0.999550476130121
5652==5652 41 38 22 42 38 45 37.0533407096497 0.130305348786573 0.225226820388387 0.364112262281209 0.999550476130121
5653==5653 107 91 117 94 105 83 98.0420096245129 -0.105887708586858 0.188448148036087 0.446791424407143 0.999550476130121
5654==5654 83 75 56 54 65 110 72.6559608588819 0.0348369569556727 0.201815640855629 0.80034470055828 0.999550476130121
5655==5655 47 59 62 67 77 77 63.7727424630075 0.221458914815106 0.224531299581682 0.152331462735836 0.999550476130121
5656==5656 3 2 4 4 5 4 3.60657692259967 0.0569214877492682 0.264757534783654 0.515335085487808 0.999550476130121
5657==5657 42 30 55 52 50 35 43.3361254303313 0.0382434384260127 0.206368908357698 0.779743439081843 0.999550476130121
5658==5658 82 79 94 76 65 76 77.5240244857152 -0.148981955390813 0.199492869108168 0.299981605254173 0.999550476130121
5659==5659 33 41 31 43 39 34 36.2564001760088 0.0550418195282745 0.206516486178561 0.689283558279473 0.999550476130121
5660==5660 57 64 56 35 44 39 48.4857408711196 -0.40617545960292 0.281934182828389 0.0292899442293011 0.584761532394568
5661==5661 23 37 33 25 37 24 29.3839792044553 -0.0538579000176223 0.21581447837878 0.688538018474738 0.999550476130121
5662==5662 8 11 10 10 8 9 9.19348937421035 -0.0281583754733902 0.241534702480974 0.804243369486487 0.999550476130121
5663==5663 120 66 87 119 55 121 93.2131746766868 0.0392880237727213 0.206771352251487 0.774332389219462 0.999550476130121
5664==5664 49 45 45 35 30 43 40.5759986794302 -0.201423214418113 0.238646789327165 0.189657292210924 0.999550476130121
5665==5665 27 29 31 22 25 25 26.1144498285965 -0.124670091338348 0.230681665993429 0.377616675042428 0.999550476130121
5666==5666 91 107 88 89 119 93 96.3081615651644 0.0290799240464886 0.181732494051641 0.831838038304763 0.999550476130121
5667==5667 108 164 149 127 177 204 152.314759364443 0.14199351593635 0.201106880921231 0.325136490660587 0.999550476130121
5668==5668 60 52 70 75 68 56 62.5275018674113 0.055167886725002 0.193377615554882 0.689783666463248 0.999550476130121
5669==5669 76 67 82 77 63 78 72.7249925175379 -0.0367500094139928 0.186224354568573 0.786474452244062 0.999550476130121
5670==5670 42 71 37 89 67 91 65.0167917937183 0.483938717028758 0.306902713694626 0.0166262845086368 0.366275136658083
5671==5671 100 69 86 81 80 68 79.4854059198728 -0.0977522148508724 0.193767280680713 0.483741530280219 0.999550476130121
5672==5672 57 69 61 78 55 73 64.4764149260894 0.0615391804566265 0.193101569794771 0.656441318183424 0.999550476130121
5673==5673 11 6 9 6 13 10 9.02257604947912 0.0292748560173729 0.243227978458892 0.79625902941305 0.999550476130121
5674==5674 31 30 23 29 37 28 29.1979940014663 0.058310643592092 0.213782443371519 0.669177006235138 0.999550476130121
5675==5675 167 115 105 139 90 103 118.093923660777 -0.132555158765393 0.204326569124466 0.354835925395462 0.999550476130121
5676==5676 203 166 113 172 182 173 165.520847925688 0.0601731946688299 0.184766901597792 0.662160444509381 0.999550476130121
5677==5677 91 94 71 81 79 81 81.5785104396536 -0.0607679041998295 0.185306558248678 0.655731262847813 0.999550476130121
5678==5678 109 142 156 120 98 80 115.870532703968 -0.31280877112914 0.237981229732116 0.0591275695549184 0.963638603817658
5679==5679 6 9 8 3 5 10 6.73182669958823 -0.0667422293914707 0.257144598799737 0.527776385311017 0.999550476130121
5680==5680 72 68 109 63 75 85 77.5101672140143 -0.0946327413801748 0.200044933381871 0.498826673737494 0.999550476130121
5681==5681 42 47 56 58 41 46 47.6066883333424 -0.0103160303207809 0.197517569825443 0.937670198329172 0.999550476130121
5682==5682 104 72 112 63 61 95 83.3079283050054 -0.242232018395871 0.239009785482727 0.126517425682755 0.999550476130121
5683==5683 76 74 65 78 96 73 75.7813796203001 0.0993718240275431 0.192732895607249 0.478530397772084 0.999550476130121
5684==5684 64 83 67 50 94 71 70.3873306130653 -0.00745030989321707 0.195157354519099 0.9547167307614 0.999550476130121
5685==5685 60 59 74 55 70 65 62.8656923962899 -0.0234522070375509 0.189546595427995 0.862380390340052 0.999550476130121
5686==5686 68 82 77 60 73 70 70.5961131246758 -0.10199689101213 0.193599237101783 0.465787021426782 0.999550476130121
5687==5687 91 77 97 91 77 59 80.8229774337852 -0.136618701484243 0.202820463199014 0.340972400718811 0.999550476130121
5688==5688 50 54 55 76 83 54 60.9942521399746 0.231616106725218 0.234206556928456 0.140857196896359 0.999550476130121
5689==5689 42 38 35 37 26 32 34.4937046717836 -0.138784323200814 0.225880176756731 0.33639232325737 0.999550476130121
5690==5690 71 76 49 53 54 68 60.8979504109737 -0.0946865862068642 0.202071811801005 0.498919599050918 0.999550476130121
5691==5691 68 60 65 62 69 48 61.0805676539616 -0.0679958576679895 0.194533963864325 0.621841250202348 0.999550476130121
5693==5693 15 29 24 28 31 8 22.1628638172306 -0.0126207323716112 0.228459701441254 0.918023534238835 0.999550476130121
5694==5694 72 51 68 66 61 82 65.6304562073657 0.0554221082168013 0.193536410628155 0.688377628812462 0.999550476130121
5695==5695 77 53 80 68 63 86 70.0800378378745 0.0124982783185978 0.191536384707421 0.928251186149507 0.999550476130121
5697==5697 9 10 10 11 14 10 10.4964453562397 0.0623530915391387 0.243962536875653 0.603589059870758 0.999550476130121
5699==5699 39 58 33 59 25 41 41.8555050649296 -0.030715747888076 0.213160729385569 0.817069707593407 0.999550476130121
5700==5700 55 51 56 55 79 82 61.9599070275004 0.228145861481443 0.231751630302289 0.145026852257507 0.999550476130121
5701==5701 70 81 54 66 71 82 69.5507241824835 0.0383790762719004 0.190270412136252 0.780415151396523 0.999550476130121
5702==5702 95 79 81 59 80 75 77.020846689787 -0.159170592759377 0.204561954364507 0.273942846938218 0.999550476130121
5703==5703 204 185 219 204 180 218 198.613096703315 -0.0229966435370903 0.167062600859939 0.860468273848522 0.999550476130121
5704==5704 40 41 39 39 36 47 39.7117478364945 0.000824139309934595 0.199680404282778 0.996496162091028 0.99993894890947
5705==5705 18 15 18 14 12 15 15.1136985736429 -0.107999874840958 0.245861401482494 0.413585730701799 0.999550476130121
5706==5706 47 33 50 46 47 42 43.4973799277364 0.0149962965345016 0.199535334644152 0.913639288951059 0.999550476130121
5707==5707 77 72 75 90 97 73 79.3987829988015 0.109731661579649 0.192617092318924 0.435619526754396 0.999550476130121
5708==5708 135 127 189 168 109 231 157.332641548907 0.0737537684798115 0.200660884231165 0.595724627948928 0.999550476130121
5709==5709 118 146 140 79 111 127 118.418576921292 -0.23352883709004 0.217699507209366 0.129397099950792 0.999550476130121
5710==5710 64 99 90 86 109 86 87.5986819203621 0.0697533108556335 0.191090065281038 0.61489906924992 0.999550476130121
5711==5711 66 45 52 42 61 58 53.1756869384488 -0.0193862278925172 0.197004074665601 0.8857773023827 0.999550476130121
5712==5712 77 59 65 74 85 85 72.9793978575357 0.147401218779624 0.202000254723004 0.307652800652386 0.999550476130121
5713==5713 54 80 86 74 84 69 73.3574903873117 0.0119703572507436 0.189908791544385 0.931493127950027 0.999550476130121
5714==5714 69 84 99 88 103 91 87.6082873816721 0.078245695069053 0.188139580308475 0.572385951221903 0.999550476130121
5715==5715 7 6 8 6 10 11 7.86897739573738 0.0686263230485033 0.253260105597937 0.534948794887696 0.999550476130121
5716==5716 39 26 40 37 26 40 34.1478420720122 -0.020979651975707 0.208497454744713 0.87488946505195 0.999550476130121
5717==5717 14 17 13 16 13 26 16.2284148532086 0.0946494581670188 0.241905295273952 0.469788153704401 0.999550476130121
5718==5718 43 31 33 52 36 29 36.7638032155332 0.0456717607344734 0.209915186960191 0.737970955052178 0.999550476130121
5719==5719 63 59 63 68 50 45 57.1568651567639 -0.105851412848645 0.203330419207702 0.452852740367391 0.999550476130121
5720==5720 58 58 50 56 57 64 56.2737728692026 0.0365151338559638 0.191031328902054 0.790826023844792 0.999550476130121
5721==5721 62 69 62 268 264 384 181.03993792834 2.1713845789742 0.246858158155012 8.27822264404577e-20 1.44236741087074e-17
5722==5722 78 83 82 47 87 94 77.2987799668994 -0.0567347088454864 0.197929276875768 0.679195681108621 0.999550476130121
5723==5723 55 43 48 55 59 69 53.9470302123521 0.164694464364962 0.216209595108899 0.265110317627065 0.999550476130121
5724==5724 25 26 26 28 18 31 25.2748667307551 -0.00837124252399541 0.214438403755869 0.948274057964689 0.999550476130121
5725==5725 65 87 91 88 86 73 80.4231357960832 0.00089999227936429 0.185134172522755 0.99608719540216 0.99993894890947
5726==5726 57 59 65 34 41 48 49.9646537950037 -0.377866001260142 0.277405023372976 0.0377246419489759 0.701971347178711
5727==5727 61 68 48 48 41 48 51.5771202822158 -0.219236133597173 0.234699947448198 0.158763447489909 0.999550476130121
5728==5728 55 41 50 46 69 41 49.5583552035368 0.0341440254962272 0.20126666176664 0.804308571805385 0.999550476130121
5729==5729 49 41 53 49 43 34 44.1843379333523 -0.0988845208582842 0.209114304848808 0.481159886900621 0.999550476130121
5730==5730 74 77 68 62 52 54 63.5813603107408 -0.248265109637773 0.229060907486812 0.115671183155304 0.999550476130121
5731==5731 83 80 75 83 83 72 78.1259960924214 -0.0122004193664271 0.181662897572866 0.926976501971351 0.999550476130121
5732==5732 32 38 23 40 43 43 35.8922645367459 0.208480308735872 0.248947827539515 0.179500256167228 0.999550476130121
5733==5733 122 66 46 77 71 83 76.3142425375133 -0.0174902323841097 0.205659139902134 0.895503880275718 0.999550476130121
5734==5734 5 5 5 7 5 10 6.0626329696702 0.0912463610100047 0.266862232090928 0.391109104535264 0.999550476130121
5735==5735 121 77 100 138 117 105 107.944319071244 0.144240923304464 0.200435844609479 0.316982946688658 0.999550476130121
5736==5736 30 38 36 37 36 30 33.9767198432284 -0.0156420197947772 0.204735329213142 0.906741294901998 0.999550476130121
5737==5737 69 65 52 80 71 65 65.9410282953034 0.105144956830501 0.197614673777559 0.455970070239566 0.999550476130121
5738==5738 6 10 7 10 7 10 8.19972669197131 0.0437433091396454 0.246694317062508 0.696175001251192 0.999550476130121
5739==5739 70 54 63 67 73 66 64.4821966436406 0.0627178946027275 0.190720408510527 0.64982299844705 0.999550476130121
5740==5740 45 49 37 42 45 32 41.0445525312292 -0.0748677444623536 0.206762928944265 0.587979470369457 0.999550476130121
5741==5741 14 26 26 26 26 18 22.3184481511875 0.0223237763256529 0.220321313157372 0.865567577236349 0.999550476130121
5742==5742 78 106 80 99 95 71 86.8186814996945 -0.00849865653046534 0.186263148513829 0.948806700732636 0.999550476130121
5743==5743 32 48 22 32 27 24 30.3777764860674 -0.130882153757211 0.23576991016224 0.354926229157184 0.999550476130121
5744==5744 79 52 65 83 63 73 68.0963482816769 0.0716717041854983 0.195326997720752 0.605803957890019 0.999550476130121
5745==5745 98 77 88 127 78 81 90.1050238819953 0.0516742661031303 0.192255291978431 0.708363250718835 0.999550476130121
5746==5746 44 28 38 48 53 55 43.6010461981544 0.271058368154624 0.260775362960192 0.100764277444492 0.999550476130121
5747==5747 7 5 7 7 8 6 6.56386368532136 0.0218804735414268 0.248282589030043 0.835618110812241 0.999550476130121
5748==5748 19 22 25 19 27 29 23.1266356878315 0.0608992569169973 0.221574414148657 0.650125012076577 0.999550476130121
5749==5749 22 18 22 19 17 12 18.0768849324032 -0.139673745209397 0.251976199958365 0.314577036216028 0.999550476130121
5750==5750 30 32 34 180 124 84 79.1083462731495 1.89741774882317 0.315957823696686 1.10161135033214e-10 3.88115498905623e-09
5751==5751 48 42 37 27 39 38 37.9348380976787 -0.149154283784377 0.226592878137978 0.306612076376296 0.999550476130121
5752==5752 31 27 17 35 34 29 28.3623263056325 0.157668929684775 0.242443343791649 0.281205898355732 0.999550476130121
5753==5753 33 27 26 31 29 26 28.2316904336547 -0.00892348609827455 0.209688730650175 0.94562652805659 0.999550476130121
5754==5754 79 105 77 120 138 158 110.882663953012 0.503949108709743 0.251826746864944 0.0072375204067465 0.171252242118152
5755==5755 70 63 77 68 80 95 74.3016528658277 0.103531172363317 0.195267889126387 0.462144734403979 0.999550476130121
5756==5756 55 85 66 89 64 87 73.1484381516829 0.104621122495184 0.201005921015505 0.458934885292189 0.999550476130121
5757==5757 22 26 17 19 17 20 19.8658931344949 -0.0846663967276892 0.230621759659222 0.52610081484198 0.999550476130121
5758==5758 32 32 28 33 26 25 28.8982593490137 -0.0640477588568258 0.214142303315466 0.637764121914062 0.999550476130121
5759==5759 124 152 116 156 112 147 132.40827455109 0.0347853049109472 0.179467146408902 0.798636588047688 0.999550476130121
5760==5760 38 60 37 32 47 61 45.1025739746733 0.0130207532391937 0.206594027155498 0.924399042811999 0.999550476130121
5761==5761 65 50 55 73 77 60 62.3248393851054 0.156623653952845 0.21036820366731 0.285232681048539 0.999550476130121
5762==5762 27 31 40 27 49 36 34.4469082661617 0.0715551283195243 0.215381821111834 0.602532675882647 0.999550476130121
5763==5763 75 87 55 284 240 368 181.105573841517 1.95384845211085 0.258221203884099 2.21881973455555e-15 1.54079344320622e-13
5764==5764 82 67 60 83 95 79 76.4193139116756 0.159444994689349 0.204882233114842 0.274496215274248 0.999550476130121
5765==5765 12 18 10 12 9 11 11.8237239311739 -0.0923193264481103 0.249784061343458 0.457370102572393 0.999550476130121
5766==5766 121 139 122 126 109 94 116.766195255383 -0.145282832831547 0.19074527226047 0.305205675748489 0.999550476130121
5767==5767 19 15 22 17 19 21 18.5466712860405 0.00112555750892766 0.222060881314004 0.994477914496114 0.99993894890947
5768==5768 88 73 84 85 90 107 86.4435436963761 0.103555824730597 0.189692455329426 0.458693705840732 0.999550476130121
5769==5769 9 12 11 12 11 14 11.3168579976234 0.0488841268970299 0.239247532084471 0.686859391784709 0.999550476130121
5770==5770 78 102 95 83 93 64 84.5713712070116 -0.122096057602384 0.197910476975808 0.388943102293988 0.999550476130121
5771==5771 25 31 34 35 25 37 30.6835755890366 0.0357339217396908 0.210528358309767 0.792537151690659 0.999550476130121
5772==5772 74 92 92 78 60 106 82.3977496159013 -0.0528859725976385 0.193487109962646 0.699368633617204 0.999550476130121
5773==5773 57 68 52 78 48 86 63.7909865298597 0.120651267140797 0.210426325798999 0.399489013715229 0.999550476130121
5774==5774 71 46 76 59 39 39 54.2587361478999 -0.295439985652061 0.271871781051039 0.0819229209055403 0.999550476130121
5775==5775 7 2 6 5 7 2 4.76419759392217 -0.0159927710975576 0.254664644115755 0.861284549184376 0.999550476130121
5776==5776 193 209 199 180 239 253 208.800152538533 0.0863486130958129 0.174862282902515 0.525024357996835 0.999550476130121
5777==5777 9 12 13 7 18 16 12.2961187442511 0.0648196467780911 0.242601263258002 0.595270920940104 0.999550476130121
5778==5778 67 45 74 78 94 57 68.0795275256684 0.141710931906692 0.216239732261542 0.329636393653154 0.999550476130121
5779==5779 86 86 77 84 88 73 81.0829285335804 -0.0251842235345131 0.181734895486565 0.85079072598008 0.999550476130121
5780==5780 102 85 89 137 88 110 100.223409926557 0.14911368912335 0.201061743879806 0.30217650529569 0.999550476130121
5781==5781 54 48 50 64 37 59 51.2025736305539 0.0248130078041895 0.198674000537544 0.857706699765901 0.999550476130121
5782==5782 85 93 92 324 364 348 213.354402841381 1.87151445694997 0.214894700951608 1.84676038512211e-19 2.72269304163465e-17
5783==5783 41 26 45 38 41 45 38.7251377007072 0.0553463615703316 0.207533740536997 0.687399403700131 0.999550476130121
5785==5785 17 19 19 17 17 19 17.7271505894564 -0.0252139764808345 0.223533458097063 0.843681851401557 0.999550476130121
5786==5786 22 22 20 18 22 24 21.0042984476537 -0.00793644039990254 0.218103361296496 0.95034059197073 0.999550476130121
5788==5788 101 93 109 79 114 112 99.7773144696534 -0.0072669813454918 0.181965954473156 0.95581793958758 0.999550476130121
5789==5789 30 51 45 48 52 6 38.1153132478067 -0.0264921077000775 0.26056167626383 0.742397173559459 0.999550476130121
5790==5790 95 71 102 87 86 78 85.2228730234611 -0.0645564117196503 0.187321206835431 0.637492166141915 0.999550476130121
5791==5791 100 102 107 82 117 98 99.468042534873 -0.045152686899885 0.181494080565148 0.738606357197777 0.999550476130121
5792==5792 91 68 99 83 118 97 91.2101068578352 0.101824603163241 0.195144166654184 0.469220217205539 0.999550476130121
5793==5793 75 74 83 95 66 80 77.6327618539891 0.0178203080199582 0.185607912785611 0.897490476014948 0.999550476130121
5794==5794 139 108 82 103 117 129 111.229201015533 0.0341311261321204 0.186173903033214 0.80386946561558 0.999550476130121
5795==5795 58 70 142 123 61 174 102.976170247946 0.0729639997734153 0.257381512185665 0.504169811331194 0.999550476130121
5796==5796 46 43 53 51 50 34 45.4836801805287 -0.0447117154608679 0.201011343235598 0.743026259435763 0.999550476130121
5797==5797 36 42 33 34 31 34 34.4772534421712 -0.0848861658576886 0.211696887278327 0.540667055245313 0.999550476130121
5798==5798 17 16 16 12 16 12 14.6183865151655 -0.0981382954234084 0.243813201845469 0.451091603813105 0.999550476130121
5799==5799 51 45 46 46 40 49 45.4718195245096 -0.046426019227751 0.197881943134204 0.734083382899803 0.999550476130121
5800==5800 15 33 29 38 34 31 29.5094858082417 0.172201889862399 0.249742743195307 0.245488900136598 0.999550476130121
5801==5801 13 21 19 19 17 18 17.5592531736377 0.00173842306516385 0.223798607821495 0.990502880928553 0.99993894890947
5802==5802 61 46 49 49 51 55 51.0440317186656 -0.0156509502949162 0.193768699297767 0.907452627212384 0.999550476130121
5803==5803 65 53 54 51 65 44 54.5078840399245 -0.0630067800352448 0.19806553005624 0.646621711042691 0.999550476130121
5804==5804 58 49 81 60 59 87 64.6472364154662 0.0528410159086159 0.199551103446588 0.702266885055134 0.999550476130121
5805==5805 33 45 54 48 44 53 45.4479257546897 0.053296086955739 0.202348207907072 0.699281876725056 0.999550476130121
5806==5806 110 41 88 75 104 98 84.6550338757819 0.0852930725031584 0.213088317959946 0.541509988494314 0.999550476130121
5807==5807 85 73 109 76 51 82 78.2154022991356 -0.213340898308022 0.229479725805825 0.166403471974981 0.999550476130121
5808==5808 37 33 44 31 33 36 35.1440038507522 -0.0966888825190216 0.214048492631197 0.488973081380673 0.999550476130121
5809==5809 103 97 104 89 127 103 102.225689629033 0.026744650246526 0.180264728159928 0.844896073381914 0.999550476130121
5810==5810 74 69 98 117 86 75 85.1677488205717 0.0974208701640924 0.198757053333733 0.488929889577841 0.999550476130121
5811==5811 38 21 24 16 18 22 22.8478281396153 -0.26110178066882 0.304788621550955 0.110664914966934 0.999550476130121
5812==5812 12 21 19 24 23 22 19.8368173767282 0.144426665691368 0.250474964647249 0.306709431718145 0.999550476130121
5813==5813 38 32 35 48 32 31 35.4535486434036 0.0253277632979656 0.206393478606608 0.85299159915671 0.999550476130121
5814==5814 37 37 38 32 26 50 36.1063114914792 -0.0317157618194359 0.208424613118844 0.813214561283686 0.999550476130121
5815==5815 61 75 79 316 288 308 184.085046258659 2.0146350651364 0.226318699638609 3.27761550052915e-20 6.35431323821061e-18
5816==5816 13 7 9 8 8 8 8.70637242661322 -0.0645018945388569 0.249715186133094 0.571824870004329 0.999550476130121
5817==5817 59 49 50 43 52 49 49.5816525449172 -0.0788325783548482 0.199791801355354 0.569967986847421 0.999550476130121
5819==5819 59 49 59 53 69 78 60.1856354422869 0.126040851565118 0.206154004297073 0.379717209043505 0.999550476130121
5820==5820 26 23 25 35 27 30 27.2256776746102 0.124828268174659 0.229772475059282 0.379858401466545 0.999550476130121
5821==5821 85 81 104 56 73 44 72.8462109337345 -0.48101750523226 0.281025512697912 0.013526109538216 0.307158075129677
5822==5822 14 10 15 17 18 18 15.0837823925248 0.137844730046152 0.2577522782224 0.312284717857973 0.999550476130121
5823==5823 95 82 55 58 48 83 69.1303313183695 -0.161827745769579 0.224355723449092 0.273111204899335 0.999550476130121
5824==5824 117 119 146 129 133 122 125.732744000571 -0.00870517650988731 0.17363637181422 0.946436935904791 0.999550476130121
5825==5825 4 5 3 4 6 10 5.23814235233629 0.109660095783553 0.278886595072878 0.287539903541809 0.999550476130121
5826==5826 40 46 37 40 40 40 39.8816316962704 -0.0268793183727161 0.199881131781748 0.842503865850672 0.999550476130121
5828==5828 35 28 22 43 23 32 30.0221235666292 0.0733405644100878 0.219934230114217 0.590833457635905 0.999550476130121
5829==5829 40 75 48 56 32 54 50.0728469814717 -0.0977953593860342 0.217179508170861 0.483093067062975 0.999550476130121
5830==5830 103 87 119 88 146 92 104.207578817826 0.0282893908824664 0.190382862603539 0.837051424520476 0.999550476130121
5831==5831 60 46 56 46 58 33 49.1154056008241 -0.129492507911224 0.216776079556805 0.36709674620885 0.999550476130121
5832==5832 73 63 79 53 76 65 67.1555122870644 -0.0910519740980287 0.196353049182785 0.513778661960853 0.999550476130121
5833==5833 52 61 38 50 34 40 45.1629178103212 -0.149462810133563 0.224470514996509 0.305732235021043 0.999550476130121
5834==5834 25 22 17 11 17 22 18.7209832563333 -0.132382656719407 0.24989778985067 0.334076978858023 0.999550476130121
5835==5835 63 89 52 31 74 74 62.8514220719159 -0.0902202199173438 0.218367692085024 0.513893771334953 0.999550476130121
5836==5836 67 116 102 65 73 67 80.5123946040314 -0.317039382027074 0.25267098216115 0.0615316523330798 0.984403713368787
5837==5837 40 47 50 42 40 42 42.854492889456 -0.0808197289474894 0.203968886353108 0.560649172780813 0.999550476130121
5838==5838 94 34 80 90 76 74 73.5207563192967 0.0811213291783727 0.21349300174804 0.558960301246295 0.999550476130121
5839==5839 55 52 60 75 37 34 51.4221132888342 -0.0951131696680688 0.216820686442721 0.494164677585715 0.999550476130121
5840==5840 97 127 111 132 124 181 126.545488327769 0.228131440324512 0.213935105955097 0.136064421501603 0.999550476130121
5841==5841 34 56 51 66 76 44 53.6158504810034 0.192610733415997 0.238143515661118 0.207020670400226 0.999550476130121
5842==5842 91 98 79 103 98 109 94.7992547026999 0.111973958822087 0.187059949348175 0.424402215537745 0.999550476130121
5843==5843 87 94 97 72 93 95 88.3122380721426 -0.0673944331958497 0.184639312261319 0.622074192200763 0.999550476130121
5844==5844 7 11 6 9 9 11 8.68879765140562 0.0547412845332879 0.247486311514475 0.631550819077253 0.999550476130121
5845==5845 29 55 38 48 41 42 41.5055106708507 0.0360056084800377 0.205407915698788 0.792502490644782 0.999550476130121
5846==5846 80 61 70 69 75 68 69.4291579277994 -0.00825378570438666 0.185785971321717 0.950295223087097 0.999550476130121
5848==5848 44 48 38 65 49 63 50.3235763391126 0.2415793183496 0.242240162571009 0.129989208309175 0.999550476130121
5849==5849 92 79 55 85 91 77 78.5737100575628 0.0747237267439094 0.193923958904943 0.591195331787372 0.999550476130121
5850==5850 22 21 24 21 30 30 24.2697023351385 0.0995294610887093 0.227678108575256 0.471183052415252 0.999550476130121
5851==5851 11 20 18 17 16 17 16.2456915968695 0.00234180931693021 0.226338498391117 0.986596905913954 0.999550476130121
5852==5852 45 39 34 30 26 33 34.0081359076286 -0.21516654345006 0.252175244896758 0.167929936626554 0.999550476130121
5853==5853 137 138 47 396 460 356 250.598236907554 1.79055165627714 0.315992707517971 7.99076771435755e-10 2.6496722147643e-08
5854==5854 65 50 66 82 76 120 75.2030887556596 0.406428702769938 0.274366641978729 0.0278723035292105 0.564821575050992
5855==5855 65 49 87 108 48 98 74.63762446434 0.145704555696582 0.229720496121569 0.316300732856363 0.999550476130121
5856==5856 51 46 84 65 81 63 63.9909853993319 0.0901158337332715 0.206024160286067 0.520754144987941 0.999550476130121
5857==5857 42 33 40 44 39 22 36.1337107675106 -0.0647982682664946 0.213303690993337 0.634211079312797 0.999550476130121
5859==5859 95 110 125 126 122 138 117.443803099137 0.12395178295339 0.186013139330318 0.37520160478895 0.999550476130121
5860==5860 63 42 60 42 55 62 53.1849116251506 -0.0365241728793614 0.198602779104657 0.7884461487137 0.999550476130121
5861==5861 53 56 120 63 81 78 74.0521121547092 -0.0295595944404458 0.206096496982774 0.825875983118636 0.999550476130121
5862==5862 61 44 40 36 39 28 40.7589823495531 -0.284645438768958 0.273944570917671 0.0910290899194561 0.999550476130121
5863==5863 119 120 83 416 516 464 280.548731117816 2.04619392742751 0.228093018121835 1.69918927234552e-20 3.6185179548638e-18
5864==5864 50 65 72 43 62 78 60.7179285476948 -0.0256649641228236 0.198310649186763 0.8498125868633 0.999550476130121
5865==5865 125 103 104 77 135 62 99.537209000992 -0.153659807805982 0.219831049160554 0.293930018757705 0.999550476130121
5866==5866 29 25 30 92 132 88 64.7030866362388 1.77994365080638 0.297867129046778 1.40432516764519e-10 4.85835670813859e-09
5867==5867 88 81 109 117 113 107 100.879913308287 0.154763434592419 0.195463525074634 0.28197588260115 0.999550476130121
5868==5868 49 41 48 38 32 45 41.5546096361567 -0.141284768280829 0.21989092761437 0.329906820020142 0.999550476130121
5869==5869 92 89 46 69 51 50 65.2196577520273 -0.233559673180002 0.251708628627591 0.141455823267696 0.999550476130121
5870==5870 47 38 34 27 55 58 42.4652226035044 0.0915319439581879 0.2179997401163 0.510995589056993 0.999550476130121
5871==5871 92 108 105 101 87 129 102.057919838898 0.0189521703216155 0.182003157438318 0.892184918927416 0.999550476130121
5872==5872 6 6 8 3 5 7 5.74992375839214 -0.0710508730904186 0.26095616459024 0.487523270505328 0.999550476130121
5873==5873 7 6 3 10 2 7 5.74109780787969 0.0343110318378511 0.253961976935731 0.727810573237683 0.999550476130121
5874==5874 14 18 9 15 16 14 14.105451712967 0.0326283788090978 0.232018166845064 0.793873718288069 0.999550476130121
5875==5875 49 42 30 42 39 24 37.1151462119633 -0.0978263100396235 0.219495769972114 0.481841321357665 0.999550476130121
5877==5877 75 99 82 65 104 96 85.4721737669093 0.0144751758359856 0.188634072241503 0.916858610790001 0.999550476130121
5878==5878 117 109 130 86 114 75 103.679288384496 -0.251385213703384 0.221687900744401 0.108040546553154 0.999550476130121
5879==5879 35 56 30 54 46 36 42.1553751467934 0.0642572144101554 0.21085272645738 0.63981496827318 0.999550476130121
5880==5880 90 110 162 141 138 132 126.833716958581 0.0884345827334793 0.192148734990107 0.52682732027286 0.999550476130121
5881==5881 80 61 101 82 82 101 83.194654216977 0.0567528387630133 0.191721041716283 0.68048234516012 0.999550476130121
5882==5882 8 5 9 10 15 9 9.17776372617207 0.146030286407127 0.282075682244404 0.244429942017156 0.999550476130121
5883==5883 9 10 10 8 5 11 8.70399896547079 -0.064246494937202 0.249784873246744 0.572783402676892 0.999550476130121
5884==5884 79 94 90 112 59 127 92.025101963137 0.0776214754722222 0.202399768682532 0.576928686332424 0.999550476130121
5885==5885 23 20 15 23 20 23 20.3393866765344 0.058860488738361 0.224505860059644 0.657620537958408 0.999550476130121
5886==5886 18 13 20 12 13 13 14.6269350044393 -0.144370864478863 0.262236694712743 0.289209874344765 0.999550476130121
5887==5887 25 15 22 19 29 20 21.3313431360194 0.0390243852374599 0.222225620602982 0.766913956699012 0.999550476130121
5888==5888 160 111 58 78 93 106 99.4915918997169 -0.124461143051602 0.221877901087142 0.381993121328336 0.999550476130121
5889==5889 43 24 40 41 47 36 37.9016056824142 0.084213768992296 0.213965346222095 0.544732094375201 0.999550476130121
5890==5890 102 151 107 135 138 133 125.637716585938 0.0885358556077873 0.184450993309119 0.521595835877251 0.999550476130121
5891==5891 55 68 91 60 102 68 72.8544920272667 0.0390167750710789 0.199059554979604 0.777186403602762 0.999550476130121
