"","loop","WT_1","WT_2","WT_3","TRT_1","TRT_2","TRT_3","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"5958",5958,49,67,62,48,57,45,54.0985762937373,-0.000454976697168663,0.054848080593665,0.965933325204624,0.999999433852421
"5959",5959,50,37,48,31,37,34,38.9087458250297,0.00072085515456115,0.0551249854306854,0.942120094617685,0.999999433852421
"5960",5960,27,40,37,32,37,40,35.1709502330168,-0.000140197556442236,0.0551855700976175,0.986848008694784,0.999999433852421
"5961",5961,72,61,82,68,91,48,68.9030044872786,6.2095390208642e-05,0.0546159013462622,0.994805130716107,0.999999433852421
"5962",5962,135,122,125,123,101,102,117.331852857115,-0.000500457299273024,0.0540128460944086,0.970828961527376,0.999999433852421
"5963",5963,10,10,4,9,6,8,7.56662328350469,0.000291094670904907,0.0558132576586177,0.951188702709339,0.999999433852421
"5964",5964,101,121,110,116,116,148,117.838250509239,1.38412429440021e-05,0.0540043046550913,0.989982591575901,0.999999433852421
"5965",5965,18,13,17,23,18,20,17.9243472169198,-6.85703917027769e-05,0.0555539236022807,0.99028137326981,0.999999433852421
"5966",5966,89,55,57,92,79,61,70.591922878255,-0.000757701012668344,0.0545995803175332,0.958721007594551,0.999999433852421
"5967",5967,27,17,15,21,21,21,20.0017890315431,-0.000520903108432411,0.0555082024808751,0.943393274101737,0.999999433852421
"5968",5968,191,199,197,175,158,207,187.071531877886,0.00043535288993626,0.053407592357885,0.979456499459753,0.999999433852421
"5969",5969,53,52,35,33,46,39,42.2833731503932,0.000936821742831505,0.0550642072831883,0.924860037686233,0.999999433852421
"5970",5970,80,63,79,64,67,78,71.4645967725714,-0.000792096032564355,0.0545829036720426,0.947163155130804,0.999999433852421
"5971",5971,54,45,45,41,46,43,45.4989007795819,0.000851212911825325,0.055001077079705,0.936167667277755,0.999999433852421
"5972",5972,79,72,100,109,64,80,82.5968400880161,-0.00029423295579613,0.0544235639970161,0.980576144102783,0.999999433852421
"5973",5973,109,95,112,97,98,78,97.5178227137658,-0.00069549993656038,0.0542376456150966,0.958208838611623,0.999999433852421
"5974",5974,62,63,75,61,65,84,67.8538747623242,-0.000314116094885649,0.0546295598874363,0.977447280987928,0.999999433852421
"5975",5975,100,63,71,102,96,74,82.884653483512,-0.000790471242132411,0.0544292579801212,0.949675401840854,0.999999433852421
"5976",5976,56,38,48,46,59,49,48.8485145516112,0.000456837509723236,0.054936799682446,0.967357191963122,0.999999433852421
"5977",5977,58,39,50,38,47,43,45.3473217228894,-3.47577617566449e-06,0.054997443222808,0.997049944457202,0.999999433852421
"5978",5978,79,113,95,75,68,87,84.9692278964879,-5.68830977874163e-05,0.0543925069131799,0.993944104513065,0.999999433852421
"5979",5979,26,39,38,19,32,22,28.3224168608327,4.88892444602094e-05,0.0553287926547607,0.995458401138913,0.999999433852421
"5980",5980,54,76,34,50,43,63,51.6182202654783,0.000145725003786655,0.0548895897669668,0.990667904104103,0.999999433852421
"5981",5981,26,37,23,28,24,30,27.6542604665282,0.00168688445386725,0.0553742193468783,0.844559699720105,0.999999433852421
"5982",5982,57,66,61,60,79,59,63.2791656452997,0.000162205711392167,0.0546980646223433,0.99022088769084,0.999999433852421
"5983",5983,44,62,39,51,57,59,51.3148075541141,-0.00102996167587835,0.0549072147327908,0.927444086917091,0.999999433852421
"5984",5984,52,60,63,53,34,63,53.0688046637895,-0.00132016780210197,0.0548859907127032,0.903372520136349,0.999999433852421
"5985",5985,39,50,41,44,42,47,43.6906991082708,1.20618397982907e-05,0.0550266534112928,0.999646068525416,0.999999433852421
"5986",5986,28,33,27,21,25,18,24.8664721013988,-0.00100037563054551,0.0554118574790073,0.900864070554789,0.999999433852421
"5987",5987,52,42,41,55,37,43,44.5739526958289,-2.79803584964743e-05,0.0550092270345395,0.99546320285581,0.999999433852421
"5988",5988,9,14,20,20,22,8,14.3972617795847,-0.000710393389241131,0.0556427998266627,0.909658801828146,0.999999433852421
"5989",5989,31,29,26,33,18,42,28.9196218379186,-0.000418443372986949,0.0553158018938857,0.960450205772321,0.999999433852421
"5990",5990,149,146,125,178,68,98,121.554157022587,9.44092180405336e-05,0.0539820981224987,0.996020909016653,0.999999433852421
"5991",5991,39,44,37,120,176,180,78.9178533303108,-0.000513305203440284,0.054588476734159,0.965119778015221,0.999999433852421
"5992",5992,52,55,47,48,43,73,52.213805977193,-0.00131498510102301,0.0548984457813582,0.902249665323064,0.999999433852421
"5993",5993,98,106,50,31,86,99,71.8228559507284,0.000577200110596842,0.0545982872911077,0.965909295133787,0.999999433852421
"5994",5994,140,142,104,109,106,116,118.516918289444,0.000903883916255854,0.0540072741307757,0.952352484833228,0.999999433852421
"5995",5995,2,2,3,3,2,3,2.5,0.000481805224244596,0.0559389067062178,0.863906121365607,0.999999433852421
"5996",5996,39,28,21,31,25,24,27.4460413910995,0.00018285982317684,0.0553427914957188,0.984087382554058,0.999999433852421
"5997",5997,24,21,30,35,29,22,26.3917813729227,0.000115006979807168,0.055364970968474,0.982079305354924,0.999999433852421
"5998",5998,70,52,64,59,77,85,66.9431617100319,-7.74950603159842e-05,0.0546448865668513,0.993426777893016,0.999999433852421
"5999",5999,100,87,86,98,84,98,91.9311724347736,0.000508011253698131,0.0543015388897739,0.970902479150473,0.999999433852421
"6000",6000,43,30,37,26,50,43,37.2467557369275,-0.000644809520218193,0.0551520801584924,0.941643428099936,0.999999433852421
"6001",6001,94,105,118,110,118,105,108.005153858778,-1.39537645990585e-05,0.0541084510718375,0.99807776527136,0.999999433852421
"6002",6002,55,68,54,53,49,60,56.1923271028322,-0.000518638158580558,0.0548132746469516,0.962774738695323,0.999999433852421
"6003",6003,78,58,72,62,58,80,67.4023751488424,7.5536754905166e-05,0.0546377587278185,0.996721739255309,0.999999433852421
"6004",6004,92,135,99,84,103,154,108.576660823685,0.000488593068117069,0.0541111552008202,0.973289530829516,0.999999433852421
"6005",6005,84,64,103,87,67,81,79.9661270630281,0.000117879371121987,0.054456785423791,0.993825168650777,0.999999433852421
"6006",6006,79,89,117,91,65,91,87.306008282242,-0.00089347306647375,0.0543712289815393,0.947637854524555,0.999999433852421
"6007",6007,22,18,16,13,21,20,18.0628917412103,0.000303479478912696,0.0555493482881411,0.96741744889068,0.999999433852421
"6008",6008,73,113,44,100,104,56,77.1846184251135,-0.000543617435600255,0.0545109325249077,0.964611225814985,0.999999433852421
"6009",6009,64,64,87,36,62,70,61.7990518578734,0.000739905837985683,0.0547358244917848,0.950427879269605,0.999999433852421
"6010",6010,50,44,44,184,180,208,104.68997696414,1.32255444084873,0.232992699850329,6.60008077216377e-10,7.71324073654213e-08
"6011",6011,53,73,64,79,64,73,67.1179665851727,0.000650200531453399,0.0546446517855175,0.958031994713442,0.999999433852421
"6012",6012,37,43,31,28,32,31,33.3384151224151,0.000749348597578759,0.0552317305770179,0.940106673908893,0.999999433852421
"6013",6013,77,69,67,58,51,58,62.7627009333107,0.00183371411905647,0.0547502267715672,0.877399861801942,0.999999433852421
"6014",6014,57,65,73,41,78,81,64.2073150379962,-5.75133728385368e-05,0.0546869854744341,0.99502415133332,0.999999433852421
"6015",6015,41,43,30,43,47,39,40.1210730403697,0.000560388571054814,0.0550953465499305,0.958551050809651,0.999999433852421
"6016",6016,63,78,72,79,76,81,74.581672601054,0.00043591168238835,0.054532756308527,0.973164331811971,0.999999433852421
"6017",6017,21,26,23,16,20,16,20.027983676381,0.00136095604817803,0.055529674416235,0.855507171571653,0.999999433852421
"6018",6018,88,86,92,89,83,57,81.5066887029341,0.000282959203318747,0.0544384688549121,0.983969814318844,0.999999433852421
"6019",6019,30,25,37,40,25,29,30.5057132231391,-0.000282718554322015,0.0552817556607427,0.973084604906787,0.999999433852421
"6020",6020,99,79,108,79,84,124,94.1190581273984,0.000338761653890925,0.0542768358921146,0.980961190672412,0.999999433852421
"6021",6021,56,41,59,53,71,86,59.3842651054962,-2.43249061010015e-05,0.054765113707206,0.997255625381154,0.999999433852421
"6022",6022,29,38,34,22,14,13,23.0598211763618,0.000664206282866527,0.0554576564135583,0.931737671390008,0.999999433852421
"6023",6023,49,54,54,53,52,51,52.1388825812465,-0.00034894708936196,0.0548776714501333,0.973426020564686,0.999999433852421
"6024",6024,54,73,71,59,65,79,66.2830079503685,-0.000144009371991544,0.054651538905585,0.989095289648442,0.999999433852421
"6025",6025,94,89,78,94,110,129,97.7134581730714,-0.000151886171081524,0.0542325599197084,0.989438641920231,0.999999433852421
"6026",6026,84,118,90,127,81,75,93.9652042185996,-0.000263332253071339,0.0542791931031485,0.977767756786435,0.999999433852421
"6027",6027,50,55,66,46,58,44,52.6599174040872,0.000609372327420216,0.0548746001256942,0.956883976291011,0.999999433852421
"6028",6028,85,95,70,101,79,53,78.7840484430344,-0.000363080911112725,0.0544768914766138,0.977584053409044,0.999999433852421
"6029",6029,43,30,32,38,45,47,38.6234566625597,0.000274835554129899,0.0551220969608846,0.978963102596076,0.999999433852421
"6030",6030,97,82,85,101,86,74,87.0342414205842,-8.41088171557367e-05,0.0543624376263427,0.993118165598394,0.999999433852421
"6031",6031,92,83,49,63,59,59,65.9225026869653,3.04061804289671e-05,0.0546615436478524,0.999217289156161,0.999999433852421
"6032",6032,31,27,26,35,30,24,28.6183342235924,-0.000130882801394764,0.0553176786484779,0.986338693570087,0.999999433852421
"6034",6034,97,82,107,89,72,66,84.3462331542374,0.00013298590640793,0.0544024852354958,0.99317203137315,0.999999433852421
"6035",6035,47,47,39,32,30,61,41.4209023235216,-0.00159822245063204,0.0551027539828433,0.871763946254156,0.999999433852421
"6036",6036,10,5,10,9,7,11,8.40913239119239,0.00088059589691931,0.055791931809886,0.861280192040405,0.999999433852421
"6037",6037,41,55,36,38,35,51,42.0247601017158,-0.000943894393108041,0.0550674072671776,0.924120250109095,0.999999433852421
"6038",6038,45,50,42,37,39,45,42.796693247588,0.00107736209876843,0.0550569329386104,0.918614710114964,0.999999433852421
"6039",6039,23,15,28,18,18,14,18.7955704676082,0.00013463456216076,0.0555345184051931,0.986480307578339,0.999999433852421
"6040",6040,50,35,51,54,32,48,44.1483246101746,0.000209723397608235,0.0550184534584575,0.984913064795763,0.999999433852421
"6041",6041,21,28,25,30,42,31,28.8418301761474,-0.000212281584588913,0.0553182566109962,0.97880557375618,0.999999433852421
"6042",6042,74,104,106,85,61,91,85.2953580542196,-0.000826010826474286,0.0543976644270227,0.947986626221477,0.999999433852421
"6043",6043,39,72,80,97,76,102,74.3580334163731,-5.48400368524033e-05,0.054551295758563,0.996368233866648,0.999999433852421
"6044",6044,190,136,228,144,199,179,176.489565340319,-0.000459861560003153,0.0534894396778206,0.975724765640651,0.999999433852421
"6045",6045,15,13,9,10,14,14,12.3141427107405,0.000212520746474923,0.0556869162904162,0.973022332209782,0.999999433852421
"6046",6046,4,11,13,7,12,13,9.39016297602479,-0.00115040448675285,0.0557860083165463,0.819439729388437,0.999999433852421
"6047",6047,102,127,93,106,90,64,95.0137562760068,-3.50124353331144e-05,0.0542676948896862,0.997566900705393,0.999999433852421
"6048",6048,90,85,115,83,91,92,92.1295214310726,-0.000807082498283599,0.0543062820512682,0.948758345295716,0.999999433852421
"6049",6049,47,62,61,59,46,37,51.1272907594288,-0.000493894243970371,0.0549006528928546,0.962591500341886,0.999999433852421
"6050",6050,96,93,68,128,68,74,85.5170769393732,0.000651248846476906,0.0543925229001694,0.96061644107848,0.999999433852421
"6051",6051,51,46,53,52,61,51,52.1528875148154,0.000248937814778892,0.0548777792472759,0.983243705877474,0.999999433852421
"6052",6052,8,10,6,5,9,6,7.13832385236292,0.000521582045124481,0.0558185201363039,0.911150250677212,0.999999433852421
"6053",6053,85,84,86,91,87,98,88.3781175229005,-0.000186672838615752,0.0543445819700675,0.986537267741182,0.999999433852421
"6056",6056,40,36,36,39,41,31,37.0150050376462,0.000694121510184219,0.0551559421848676,0.942468722113994,0.999999433852421
"6057",6057,15,15,15,20,20,22,17.6314573568481,0.00277720365460986,0.0556595839936477,0.69354566280535,0.999999433852421
"6058",6058,17,16,13,16,15,15,15.2947721535288,-0.001113957149586,0.0556282684575568,0.863771629921278,0.999999433852421
"6059",6059,85,94,71,110,101,86,90.2999862454515,-0.000528442313389974,0.0543264792888139,0.964343386495115,0.999999433852421
"6060",6060,66,76,92,103,75,91,82.8957369949231,-0.000964231958379323,0.0544296705146748,0.937978971361668,0.999999433852421
"6061",6061,93,111,96,108,108,112,104.40131570509,0.000295468684175759,0.0541515836928179,0.984643049602051,0.999999433852421
"6062",6062,8,9,9,9,11,8,8.96119116672658,-0.000356902286978292,0.055768644180011,0.942875117168872,0.999999433852421
"6063",6063,18,27,27,27,19,34,24.737461495344,0.000150969993107243,0.0554008138796758,0.986839090576283,0.999999433852421
"6064",6064,88,94,62,121,98,106,92.946021386921,0.000897093882359743,0.0543039720610894,0.947622102189401,0.999999433852421
"6065",6065,34,29,26,27,33,23,28.4143720013576,0.000738598975816299,0.0553285383173377,0.933138380865319,0.999999433852421
"6066",6066,83,89,76,59,60,97,76.0066868105419,0.000174155844189864,0.0545142252047639,0.991440244694128,0.999999433852421
"6067",6067,29,33,35,36,40,25,32.6310806068159,0.000615131536170895,0.0552413172898984,0.947736794002009,0.999999433852421
"6068",6068,40,30,22,27,21,26,27.0258865127377,-0.000849961949218459,0.0553619138804816,0.918195708507826,0.999999433852421
"6069",6069,29,31,32,25,30,44,31.3581555242417,0.000633495050739543,0.0552675414443041,0.945136274479308,0.999999433852421
"6070",6070,100,84,97,131,90,83,96.2979065205677,0.000352900417352567,0.054249171624639,0.980546305959231,0.999999433852421
"6071",6071,33,24,25,24,19,9,20.8289492725277,0.000297423606502965,0.0554979849994653,0.969523878163403,0.999999433852421
"6073",6073,58,73,66,44,49,52,56.1481615696003,-9.76247141591361e-06,0.0548149687983026,0.997432513842112,0.999999433852421
"6074",6074,8,8,8,24,36,36,20,1.75036753347524,0.503024940635336,2.2195610547688e-05,0.00137226152179673
"6075",6075,68,53,59,58,51,65,58.6986172941763,0.000801299758013447,0.0547770841965446,0.945469440939054,0.999999433852421
"6076",6076,29,28,34,26,37,30,30.4582513595487,-0.000317680644806469,0.0552818316187392,0.969947481867528,0.999999433852421
"6077",6077,25,27,17,25,22,26,23.4068112143082,-0.000617312143219385,0.0554345127238295,0.936295518858493,0.999999433852421
"6078",6078,60,44,73,65,65,49,58.4564210810188,-0.000259366987317536,0.0547755399603396,0.979166041937616,0.999999433852421
"6079",6079,5,7,7,5,6,6,5.97795215555629,0.00144665351786074,0.0558720547654498,0.733906324843068,0.999999433852421
"6080",6080,22,20,15,23,23,25,21.0881658237409,-0.000770573251906132,0.0554896186113283,0.917316074456471,0.999999433852421
"6081",6081,42,51,53,36,47,39,44.2462794893438,0.00224200974359062,0.0550801801238625,0.828950072716362,0.999999433852421
"6082",6082,132,87,95,84,139,102,104.461899024653,-3.68068123134599e-05,0.0541537732521487,0.997036062395812,0.999999433852421
"6083",6083,86,97,114,89,83,98,93.9691135612784,5.54086590918091e-05,0.0542742666998231,0.999774140841729,0.999999433852421
"6085",6085,26,23,19,18,24,27,22.5859024997246,0.000322583617321589,0.0554476556397282,0.967365235943572,0.999999433852421
"6086",6086,41,32,31,34,33,45,35.6634854501812,-0.00105720950920299,0.0551916768489061,0.908873672447222,0.999999433852421
"6087",6087,89,63,58,54,53,55,60.9408306790293,-0.000719914755349428,0.0547448042084297,0.94914733409964,0.999999433852421
"6088",6088,22,35,37,33,33,27,30.7063516778755,0.000608742048903317,0.0552800081737197,0.946867206262374,0.999999433852421
"6089",6089,60,47,49,48,43,38,47.0454934518711,-0.000937799511922822,0.0549772291906217,0.927684295147375,0.999999433852421
"6090",6090,53,67,68,73,64,40,59.6697462477206,-7.94563057537334e-05,0.0547559116536341,0.993200361855981,0.999999433852421
"6091",6091,29,38,32,28,36,40,33.54110902501,0.00103200912720203,0.0552316552098256,0.912129620050336,0.999999433852421
"6092",6092,25,37,39,40,37,36,35.2708683253539,-0.000584417552918286,0.0551901305308382,0.946337865500628,0.999999433852421
"6093",6093,39,47,49,148,112,168,79.3818553913556,-0.00122830420236674,0.0545654564175153,0.919375146606223,0.999999433852421
"6094",6094,45,53,44,44,36,58,46.1424339258516,0.00152650928357785,0.0550116564683334,0.884786132366589,0.999999433852421
"6095",6095,9,7,7,6,3,8,6.35588568251242,0.000992238633068352,0.0558501693557548,0.819667624152763,0.999999433852421
"6096",6096,82,66,83,77,68,86,76.6222663715426,-0.00088964622473882,0.0545123116252338,0.94189294326411,0.999999433852421
"6097",6097,20,25,25,29,29,19,24.1877813056951,-0.0016159780211807,0.0554461739962554,0.842880557286863,0.999999433852421
"6098",6098,30,31,30,29,34,19,28.3903230798937,-0.00136976090240728,0.0553476887804478,0.872740177119893,0.999999433852421
"6099",6099,27,25,22,30,23,23,24.8673351586127,-0.00145361446344135,0.0554238392267461,0.856888684810889,0.999999433852421
"6100",6100,84,112,63,68,78,88,80.7245606488395,-0.00101727946585115,0.0544612366280127,0.935608187884675,0.999999433852421
"6101",6101,12,11,14,12,13,11,12.1366487538463,-0.000388353738953467,0.0556907099768478,0.944771310476108,0.999999433852421
"6102",6102,71,70,66,68,69,71,69.1484354480092,-0.000575599479285043,0.0546122764086372,0.960911162035275,0.999999433852421
"6103",6103,12,26,26,18,15,19,18.6487051758071,-0.000921734531650833,0.0555513403728004,0.895637656046034,0.999999433852421
"6104",6104,29,24,36,23,36,26,28.5440755788577,-0.000585718576402809,0.0553237389194765,0.944257645126596,0.999999433852421
"6105",6105,40,55,46,61,85,53,55.0491514295272,-0.000542225800401447,0.0548392023047032,0.959806046668126,0.999999433852421
"6106",6106,81,78,92,66,79,75,78.123705177232,0.000507911517819001,0.0544846826835167,0.966761377495908,0.999999433852421
"6107",6107,75,64,69,73,80,61,70.0349227319738,0.000231879476797644,0.0545956516845205,0.98585742495293,0.999999433852421
"6108",6108,48,71,42,51,51,67,54.0575832776816,0.000157048042903041,0.0548465070906742,0.991355001753089,0.999999433852421
"6109",6109,55,48,35,38,58,50,46.5625620445996,1.49692426338525e-05,0.0549753815201923,0.998261939489868,0.999999433852421
"6110",6110,31,23,26,22,26,18,24.0114112550574,-0.000227490032223414,0.0554176640919353,0.976695876488377,0.999999433852421
"6111",6111,21,23,26,22,27,32,24.9136456427004,0.0013163807796102,0.0554183299118755,0.873186787126114,0.999999433852421
"6112",6112,50,44,41,47,49,54,47.3192766329995,0.000463579107100179,0.0549638015265162,0.962673511304903,0.999999433852421
"6113",6113,9,11,18,12,11,15,12.3680277789276,-6.45096214510291e-05,0.0556871506231766,0.9896632138732,0.999999433852421
"6114",6114,102,88,115,116,67,100,96.395550533744,0.000639263549560683,0.0542525395871047,0.96291310810855,0.999999433852421
"6115",6115,91,91,108,98,78,83,90.989755249413,0.00041943270078622,0.0543136651502419,0.976311197681754,0.999999433852421
"6116",6116,8,11,6,5,6,6,6.77195005279802,0.000134617056082541,0.0558248560423709,0.976332230917003,0.999999433852421
"6117",6117,104,81,102,97,81,83,90.7983604126462,-0.000120817161987224,0.0543139443144442,0.991527702669245,0.999999433852421
"6118",6118,147,137,167,516,592,508,310.478645342563,1.19584970725161,0.166935887053929,3.77246575785021e-14,2.00841885319325e-11
"6119",6119,59,60,51,65,30,33,47.5924461875932,0.000580462915767361,0.0549687167763412,0.957383840980966,0.999999433852421
"6120",6120,40,41,41,35,33,26,35.5584901886632,-0.000427210020543734,0.0551821677109177,0.962715997305152,0.999999433852421
"6121",6121,11,15,13,17,18,12,14.1333283919519,0.00123690230764874,0.0556630838788779,0.846543871916352,0.999999433852421
"6122",6122,79,59,67,84,90,60,72.2021392752019,0.000701762998786027,0.0545718685288571,0.955758929197698,0.999999433852421
"6123",6123,85,52,102,105,70,62,76.8185214039522,-0.000713059012980954,0.0545117953390423,0.953340348934152,0.999999433852421
"6124",6124,68,48,62,78,75,35,58.8259569056732,-0.000183632335591906,0.0547724876645979,0.985697578527292,0.999999433852421
"6125",6125,65,77,63,65,58,99,70.0097051932557,0.000380188360240225,0.0546022932925431,0.977318520767476,0.999999433852421
"6126",6126,45,49,44,56,44,41,46.2660513339424,0.000206110177245389,0.0549798733997835,0.987158238293892,0.999999433852421
"6127",6127,14,12,12,14,10,11,12.1007415090124,-0.00138987361172019,0.0557145772625745,0.812424284202391,0.999999433852421
"6128",6128,15,17,17,19,13,22,16.9483744402871,-0.000223853018631054,0.0555747869644865,0.972472751213238,0.999999433852421
"6129",6129,58,51,28,64,70,55,52.2836933443189,-0.000895619225399857,0.0548961281156495,0.935010876866585,0.999999433852421
"6130",6130,7,9,10,9,7,7,8.13064174151777,-0.000208629340256317,0.0557903048733694,0.964099740751095,0.999999433852421
"6131",6131,61,62,60,74,44,76,61.8861093564799,0.00104127983884408,0.0547344403584951,0.92990598399871,0.999999433852421
"6132",6132,13,13,9,11,11,15,11.8645839486895,-0.000319741839831543,0.0556986818778752,0.954563427394357,0.999999433852421
"6133",6133,33,29,40,31,30,48,34.585498553587,0.000746207215557538,0.055206241506635,0.936578347222878,0.999999433852421
"6134",6134,45,34,55,57,53,49,48.1545152922455,0.000438494009989191,0.0549500436112895,0.968364267631632,0.999999433852421
"6135",6135,128,101,141,83,97,115,109.118053059817,-0.00138922391880344,0.0541248109029957,0.920210631754584,0.999999433852421
"6136",6136,119,82,75,105,117,78,94.2596566301445,-9.37470828563711e-05,0.054274651775373,0.991943980227607,0.999999433852421
"6137",6137,41,60,38,41,63,37,45.555451489237,-0.000352168994510689,0.0549946932351285,0.974022694070918,0.999999433852421
"6138",6138,79,70,85,32,77,68,65.4754334816252,-0.000944673830097959,0.054686317526019,0.935214224440651,0.999999433852421
"6139",6139,78,43,82,52,39,65,57.5342051141561,0.000797035098789598,0.0548042193079734,0.942078651937717,0.999999433852421
"6140",6140,60,64,65,59,45,56,57.7570579617873,-0.000784274331009057,0.054792752542756,0.943542062815262,0.999999433852421
"6141",6141,47,34,65,51,54,35,46.4313501418663,-0.000119801765216715,0.054978452351452,0.989502386111934,0.999999433852421
"6142",6142,87,55,95,252,232,320,154.606517353286,1.08104900739186,0.20638580643342,7.37345208390635e-09,7.06597913200745e-07
"6143",6143,16,22,20,20,11,18,17.4251582686588,-0.000280912495140282,0.0555651668691432,0.966551712676797,0.999999433852421
"6144",6144,36,29,37,30,26,36,32.0640916683683,0.000276947341024827,0.0552484601490885,0.976937575025045,0.999999433852421
"6145",6145,119,157,126,122,89,94,115.731830482369,5.0357680773912e-05,0.054031377310116,0.998499875587352,0.999999433852421
"6146",6146,63,46,63,62,58,41,54.7463005213931,4.94006720194256e-05,0.0548346628927218,0.998451000516812,0.999999433852421
"6147",6147,30,24,30,31,23,35,28.5401611509092,-0.000191484258575509,0.0553198488680377,0.980860050778905,0.999999433852421
"6148",6148,60,65,54,62,70,59,61.4666262105148,-0.000517359404185061,0.0547278097624696,0.963635423203883,0.999999433852421
"6149",6149,37,31,37,25,46,43,35.7916134007261,0.000360739915923718,0.0551784285721679,0.970979451101984,0.999999433852421
"6150",6150,98,108,88,92,83,95,93.6767712404204,0.000153217481350143,0.0542778964643725,0.994459991304611,0.999999433852421
"6151",6151,66,88,109,70,76,63,77.233845107749,7.56859539813312e-05,0.0544984399575036,0.996408810661314,0.999999433852421
"6153",6153,22,23,23,25,20,34,24.1615962044301,0.00139752891138827,0.0554404894986548,0.86335126852989,0.999999433852421
"6154",6154,63,60,69,60,58,75,63.905333917652,0.000333076361793702,0.0546901996068302,0.974462613178031,0.999999433852421
"6155",6155,20,25,25,18,31,28,24.1006932112554,-0.000691056113959025,0.0554198388802152,0.930382002515731,0.999999433852421
"6156",6156,77,66,66,71,57,85,69.7783591951541,0.000393907449511836,0.0546028777738176,0.978447144639273,0.999999433852421
"6157",6157,30,27,31,22,27,28,27.3438038431202,2.68979451595127e-05,0.0553439312670236,0.998911979438736,0.999999433852421
"6158",6158,36,22,21,30,20,23,24.7604189285457,-9.08571715353997e-05,0.055401354220683,0.989577389924681,0.999999433852421
"6159",6159,65,110,110,59,118,95,89.6805743538819,0.000121454962927324,0.0543362558610034,0.995216646735788,0.999999433852421
"6161",6161,5,4,7,7,5,6,5.66569139626529,-0.000556841649888063,0.0558626241161539,0.887252613648698,0.999999433852421
"6162",6162,99,117,91,83,68,111,93.3199150235531,0.000335824887197468,0.0542878878002855,0.98119199414944,0.999999433852421
"6163",6163,160,185,160,206,173,180,176.645643872491,-0.000665890066593279,0.0534857112426131,0.965370984154139,0.999999433852421
"6164",6164,68,57,49,172,220,216,116.003965511765,1.04063759216705,0.225214097291326,1.69533916552821e-07,1.3208483921347e-05
"6165",6165,38,71,80,30,60,43,50.5625667564395,0.000259550884800102,0.054916511388307,0.98299462889072,0.999999433852421
"6166",6166,32,24,32,21,24,22,25.4645585419899,0.000176904223854443,0.0553858378919403,0.984246678926419,0.999999433852421
"6167",6167,65,60,68,69,70,67,66.4178187558942,-0.00108408206243958,0.0546629195646413,0.926467240566135,0.999999433852421
"6168",6168,84,82,85,114,70,101,88.2363462751382,-0.000480388720889395,0.0543506210997468,0.970985444025807,0.999999433852421
"6170",6170,97,81,102,108,71,63,85.3738577096079,0.000867628729936615,0.0543975317464172,0.945402913400825,0.999999433852421
"6171",6171,53,42,43,38,55,34,43.53518860375,0.000803448538849129,0.0550370222911106,0.938451117024707,0.999999433852421
"6172",6172,85,78,94,74,83,95,84.4887710941543,0.000163998009019209,0.054395749709227,0.991110462858305,0.999999433852421
"6173",6173,55,87,85,57,59,60,65.9240691458324,-0.000548773052700358,0.0546644816550386,0.952054995730573,0.999999433852421
"6174",6174,110,65,77,16,101,96,66.3649525926795,0.000291129591337459,0.0546832282331551,0.981471048084106,0.999999433852421
"6175",6175,32,40,29,26,50,44,35.8564513423906,0.000123371108042532,0.055174377093571,0.991400964931547,0.999999433852421
"6176",6176,17,31,37,46,28,45,32.2878173932717,-0.000675734800345401,0.0552595500244915,0.947384874205192,0.999999433852421
"6177",6177,8,5,6,5,6,5,5.76564332286474,-0.00014843170461291,0.055849416095613,0.970018729004034,0.999999433852421
"6178",6178,91,67,79,77,51,50,67.5025166925151,-0.000934550666742378,0.0546505720652316,0.93683981681944,0.999999433852421
"6179",6179,10,3,5,7,5,6,5.64676407909433,-5.1375093961837e-05,0.0558550216841267,0.988259557670012,0.999999433852421
"6180",6180,6,9,6,9,11,10,8.2929350292676,-0.00100644115367537,0.0558000413353075,0.836224347780018,0.999999433852421
"6181",6181,12,5,9,12,9,17,10.0074046659535,0.000450030947648845,0.0557454132056269,0.948235371772142,0.999999433852421
"6182",6182,93,92,58,54,56,65,67.8513101376338,-0.00101562976698857,0.0546478442027762,0.929897508697716,0.999999433852421
"6183",6183,60,55,33,54,52,48,49.4846749408658,-0.000715776279135744,0.054930462574521,0.939227438072406,0.999999433852421
"6184",6184,10,16,18,19,12,10,13.7118318663319,0.00105466606885767,0.0556663631360539,0.867400513304505,0.999999433852421
"6186",6186,7,8,11,9,5,10,8.10117968213952,0.000348669193842871,0.0557909128361111,0.944969619937265,0.999999433852421
"6187",6187,17,14,14,12,20,11,14.3730418479501,0.000380722807124414,0.0556363907596884,0.952754324402444,0.999999433852421
"6188",6188,33,20,24,29,33,15,24.7268762780733,-0.00130668159486662,0.0554237357661796,0.872307738603433,0.999999433852421
"6189",6189,77,115,108,109,150,99,107.557904250818,0.0005902137662815,0.054124319886638,0.968347991582813,0.999999433852421
"6190",6190,44,72,59,55,46,52,53.9293555663795,0.000765689558065307,0.0548567020433956,0.946163005737021,0.999999433852421
"6191",6191,14,23,20,16,20,25,19.3052576715954,0.000331005379746452,0.055523114754263,0.959394525568429,0.999999433852421
"6192",6192,58,51,33,64,51,51,50.332081378914,-0.000776649482351295,0.0549187316921841,0.918905027579334,0.999999433852421
