"loop"=="WT_1" "WT_2" "WT_3" "TRT_1" "TRT_2" "TRT_3" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "log2FoldChange" "lfcSE" "pvalue" "padj"
4951==58 61 58 54 82 74 63.4621468317885 0.120049787140844 0.203203156601268 0.400105072590748 0.999550476130121 4.3389992809015e-05 0.0546923080420268 0.998243164249245 0.999999433852421
4952==110 115 98 105 109 105 105.364849663776 -0.0235723229457364 0.175098542529569 0.859453730852882 0.999550476130121 0.000389342234407007 0.0541233476742501 0.978656442066171 0.999999433852421
4953==36 32 27 42 35 48 36.0652490575195 0.183753090464312 0.239086860394106 0.224642497674604 0.999550476130121 -0.000845505166173351 0.0551803686253811 0.930327998079402 0.999999433852421
4954==19 12 13 10 10 9 12.0016594679471 -0.189610433592189 0.29649942871988 0.176195923408459 0.999550476130121 -0.000627003584813385 0.0557061156554637 0.912004632558425 0.999999433852421
4955==40 39 51 53 47 64 48.2111871328524 0.162711895451363 0.221731807418396 0.272075160581495 0.999550476130121 -0.000355719160616495 0.0549492335504129 0.97187662887316 0.999999433852421
4956==44 67 40 38 58 56 49.7053079745506 -0.00533650175997116 0.201756110548199 0.966098737330173 0.999550476130121 0.000401286987151723 0.0549284776785007 0.975627026826315 0.999999433852421
4957==28 26 53 33 45 36 36.2735003002884 0.0277774560567573 0.211888594704578 0.837708957117661 0.999550476130121 0.000654623367904042 0.0551858979826527 0.948494907012461 0.999999433852421
4958==170 117 105 111 125 131 124.591409018551 -0.0652020127215447 0.186583665986787 0.633863753133756 0.999550476130121 0.000577477260804146 0.0539364172948731 0.969643385578314 0.999999433852421
4959==45 31 36 35 35 42 36.7644947431903 -0.00988275854585527 0.203441480101614 0.940534106677862 0.999550476130121 -0.00113500968119628 0.0551672621063491 0.904388549833279 0.999999433852421
4960==22 26 26 23 19 25 23.1498917475459 -0.0632184347619483 0.220757329489219 0.636773050101215 0.999550476130121 0.000378726567061663 0.0554320707280093 0.961763359199164 0.999999433852421
4961==127 144 135 144 122 138 132.943069830973 -0.0176207069424377 0.171450292827745 0.893594096102061 0.999550476130121 0.00021940704726828 0.0538330501521261 0.989334929619685 0.999999433852421
4962==67 70 77 81 90 90 77.8981696677222 0.156888372776865 0.199519339274977 0.278836333991397 0.999550476130121 0.00124966459867075 0.0544936059088409 0.922249100807529 0.999999433852421
4963==79 108 57 97 145 121 99.4319379404274 0.35843071332561 0.268462875701365 0.043955352373368 0.788809254295853 -0.000747795140397041 0.0542622536092234 0.955296695683302 0.999999433852421
4964==36 42 38 27 34 37 35.1388597333926 -0.123711828500995 0.220490161670726 0.385726970825331 0.999550476130121 -0.000749966905692245 0.0551905562575771 0.933495147768013 0.999999433852421
4965==23 32 29 27 35 31 29.034365238809 0.0518492390531137 0.212828253645069 0.703976890651008 0.999550476130121 0.00154172577983542 0.0553348413192511 0.860327938206909 0.999999433852421
4966==32 72 72 74 93 73 68.1905879307134 0.2225273339826 0.249296113863452 0.15761160050444 0.999550476130121 0.00153810292904479 0.0546959881796268 0.898286483691115 0.999999433852421
4967==64 71 69 69 47 34 58.1842146429354 -0.262516777146487 0.256028196096348 0.108602708421559 0.999550476130121 -0.000106656904809707 0.0548053269367139 0.992021244617433 0.999999433852421
4968==57 57 59 51 47 48 52.3930300288875 -0.144684949927502 0.209215078489109 0.318007303617848 0.999550476130121 4.00611254554637e-05 0.0548640748389861 0.998005911726868 0.999999433852421
4969==65 72 41 61 61 72 61.0144714462465 0.0503791114345867 0.197460527554215 0.714214267061734 0.999550476130121 -0.00127422529804918 0.0547562041537994 0.927990155208714 0.999999433852421
4970==113 102 99 95 104 104 101.27424259931 -0.0433206088758661 0.176975306811553 0.74715987704098 0.999550476130121 0.000779673570935953 0.0541759032433586 0.955949827638252 0.999999433852421
4971==61 90 51 64 64 75 66.4445657371731 -0.00709213123025922 0.194072044251805 0.957118204334379 0.999550476130121 -0.000460375161120666 0.0546530767107033 0.967823106044507 0.999999433852421
4972==151 185 158 170 126 152 154.660987990686 -0.0992059891228577 0.180316836367737 0.469028870560953 0.999550476130121 -0.000622248952086543 0.0536509650954516 0.964194216796816 0.999999433852421
4973==81 70 75 53 84 67 70.5967482250158 -0.0904875210027775 0.196516912091794 0.516306777990265 0.999550476130121 -0.00022935768293017 0.0545848002529208 0.984253124720832 0.999999433852421
4974==150 135 149 100 169 162 141.948653732152 -0.0180243577478916 0.182985175495021 0.892872099244243 0.999550476130121 -0.000334007861700572 0.0537701464743925 0.997467762004717 0.999999433852421
4975==63 34 69 38 60 57 52.7071792495077 -0.0536406958060995 0.208275353261496 0.693311122587984 0.999550476130121 0.0011339727676805 0.0549036766659423 0.92908371670409 0.999999433852421
4976==3 5 3 4 4 4 3.77252504441726 0.011985590847538 0.256854315494518 0.891256902822146 0.999550476130121 0.00192026860194428 0.0559506674582012 0.573456163572965 0.999999433852421
4977==44 72 56 56 56 71 58.2348954943826 0.0332358399774738 0.196031667131225 0.809811552325296 0.999550476130121 -4.61772414658599e-05 0.0547771181013018 0.995494128290553 0.999999433852421
4978==19 21 19 10 21 20 18.0579059074871 -0.0769359398086323 0.233473437593631 0.555624017958818 0.999550476130121 -7.74380538254461e-05 0.055554508985281 0.989726556308217 0.999999433852421
4979==74 104 101 83 72 54 80.1921277772169 -0.268373824274741 0.239466350307862 0.0971206495504468 0.999550476130121 -0.00120417667319004 0.0544880878321149 0.922486852308501 0.999999433852421
4980==7 9 7 8 7 3 6.73658406606173 -0.0678926606813121 0.256899226487592 0.524113182059814 0.999550476130121 0.000197682500197352 0.0558335341678155 0.965593242557802 0.999999433852421
4981==97 69 97 111 91 85 90.2657577891048 0.0565562322429369 0.187848782369425 0.681639556847442 0.999550476130121 0.000846213885685214 0.0543253678613082 0.949497091968255 0.999999433852421
4982==45 69 58 73 69 65 62.1556242064037 0.132105387061612 0.206143580629518 0.358739415516624 0.999550476130121 1.78830995561908e-05 0.0547145900952365 0.998836064777494 0.999999433852421
4983==38 66 58 66 54 34 51.8823721110887 -0.0413357013783081 0.206776314073399 0.76002370258197 0.999550476130121 -0.00101744644468039 0.0549120264415256 0.92405961860577 0.999999433852421
4984==83 91 61 106 100 113 90.8009320459894 0.270392637763983 0.226730586063242 0.0901080792929566 0.999550476130121 0.00110332187968413 0.0543380294911178 0.934312778898868 0.999999433852421
4985==55 47 62 52 42 46 49.9357571888369 -0.12957346267243 0.210489534069639 0.366899752855218 0.999550476130121 -0.000912337837169035 0.0549208750346474 0.931291389125665 0.999999433852421
4986==128 108 137 121 108 139 121.632123519964 -0.0244221023611543 0.176914059752441 0.85486319775281 0.999550476130121 0.000143419871504618 0.0539512079009009 0.995907722849366 0.999999433852421
4987==18 26 23 28 25 39 26.0577896395334 0.188852231886918 0.258508400739965 0.210671893382268 0.999550476130121 0.00255181026011659 0.0554629714350798 0.759096025114309 0.999999433852421
4988==182 184 184 106 123 145 151.859273270577 -0.453413642717512 0.226474643091892 0.00888425068394064 0.207653108059032 -0.0007352512197621 0.0537094783129117 0.96041851556027 0.999999433852421
4989==86 80 94 84 90 78 84.0514192384186 -0.038028321695301 0.181462288211036 0.778265963772387 0.999550476130121 0.00090737695229663 0.0543950114305221 0.945603254544243 0.999999433852421
4990==89 63 76 55 87 68 71.9097321045912 -0.072707916857406 0.196547131371799 0.598993633917349 0.999550476130121 0.000360448904876297 0.0545720277506093 0.977728693387136 0.999999433852421
4991==35 54 43 49 63 52 48.5313355841253 0.148426458193719 0.218994982274515 0.310565786202351 0.999550476130121 0.000846678400694063 0.0549503198977044 0.940966964898917 0.999999433852421
4992==35 28 32 38 30 33 32.1659861339776 0.0286181397727286 0.206969925847156 0.833962281607473 0.999550476130121 0.000199584234453399 0.0552385711446115 0.983861654288365 0.999999433852421
4993==63 71 83 48 54 43 59.5121619106766 -0.417929826874602 0.272886925808618 0.0242655682722848 0.507722578063985 -0.000862451525490829 0.0547851110036122 0.95147997645175 0.999999433852421
4994==40 51 67 45 53 47 49.7520254958289 -0.0706078822732515 0.203184171184199 0.610593515576779 0.999550476130121 0.000213424388517408 0.0549183880270755 0.985926637003877 0.999999433852421
4995==24 19 19 23 20 29 21.9781361698667 0.0718770182224848 0.224779738960014 0.593019829191709 0.999550476130121 -0.000205546234362674 0.0554600452078731 0.977250816023834 0.999999433852421
4996==59 79 99 71 81 88 78.284406662994 -0.00221699737081971 0.189699568865509 0.985593639485787 0.999550476130121 6.44499646082275e-05 0.0544782372762877 0.991747564212563 0.999999433852421
4997==8 7 6 11 3 7 6.89517234000173 -0.00370116846644791 0.247480971558707 0.970216246261813 0.999550476130121 6.57947449761615e-06 0.0558314449738911 0.999585880694701 0.999999433852421
4998==50 40 40 48 68 50 48.5332148281411 0.172336714441477 0.22522423551086 0.248409976491253 0.999550476130121 0.000427868773310138 0.0549440565064092 0.969633906412279 0.999999433852421
4999==10 10 12 12 17 16 12.6199263670972 0.139505277785063 0.265575248863592 0.29439147946734 0.999550476130121 0.000974125936782681 0.0556926760141659 0.872494991847173 0.999999433852421
5000==107 53 72 82 79 87 78.7704397882825 0.0360911055583107 0.195945112630766 0.791880426997063 0.999550476130121 0.00180804782188066 0.0545222010831277 0.890426046240457 0.999999433852421
5001==107 86 76 68 40 72 73.8033810603239 -0.399150193911522 0.281970435568965 0.0312336542864246 0.614438732242246 -0.00015842434999687 0.0545840041003277 0.98915757519943 0.999999433852421
5002==53 79 82 76 89 85 76.1031353751965 0.10991303131643 0.198499002471055 0.437539341009874 0.999550476130121 0.000375475557513337 0.0545102558191015 0.977183613843092 0.999999433852421
5003==57 45 56 70 79 62 60.5030362825311 0.232714738570188 0.230770201217042 0.13730109853069 0.999550476130121 0.000676598228240393 0.0547493999188997 0.954526713291968 0.999999433852421
5004==30 33 55 47 57 48 44.2794197947893 0.166665901366849 0.232600068080047 0.262579398244382 0.999550476130121 -0.000494864307251961 0.0550323780015021 0.95981060078932 0.999999433852421
5005==36 63 69 49 54 59 54.1656561724917 -0.0349777353525962 0.200893712099123 0.79747717902439 0.999550476130121 -0.000326274762281497 0.054853423176528 0.97556174902129 0.999999433852421
5006==63 58 95 70 77 77 72.2194224398543 0.0151902578806023 0.191263007439409 0.912658755582313 0.999550476130121 -0.00187622565689385 0.0546070287958965 0.877538310144832 0.999999433852421
5007==58 64 72 50 38 73 58.3017199198724 -0.147561590479463 0.219442319240387 0.311241451968311 0.999550476130121 -0.00031125166024607 0.0547918006328277 0.976909100634096 0.999999433852421
5009==81 90 77 75 96 97 84.6455676022629 0.0499657046192609 0.184052824762888 0.714816485695789 0.999550476130121 -0.00043016044126182 0.054383547663242 0.972329109868317 0.999999433852421
5010==100 88 38 94 64 84 76.7738249768095 0.0334713159301326 0.207440906426414 0.806415844465175 0.999550476130121 -0.000100680974803577 0.0545442235815046 0.991566046993236 0.999999433852421
5011==26 29 40 59 40 52 40.3127936402932 0.400503276966675 0.311582312298111 0.0362424331481705 0.685032025362758 0.00104585586148191 0.0551281093771029 0.917464587451973 0.999999433852421
5012==72 61 65 79 61 46 63.0571394108681 -0.056042471513055 0.196693818479821 0.683132693452969 0.999550476130121 0.000479610423466865 0.0547042773928272 0.968589627966856 0.999999433852421
5013==18 22 20 88 132 68 56.8274352638302 2.14400914253287 0.334923498807378 9.41339853487086e-12 3.63744347418014e-10 1.02502802600588 0.343097809620159 0.000106791866075131 0.00627844449446611
5014==70 58 67 63 30 52 55.8789070354756 -0.244696256163744 0.25360016791295 0.127756333240718 0.999550476130121 0.000543495553002977 0.0548470978092212 0.961513683781919 0.999999433852421
5015==71 42 55 42 41 70 52.7000839644339 -0.0713164921491024 0.209035061844354 0.604126870846448 0.999550476130121 -0.000423764811055643 0.0548856586246187 0.967259149412192 0.999999433852421
5016==157 122 123 92 78 126 114.684987532403 -0.303963411226864 0.237703482550164 0.0651096393460763 0.999550476130121 -8.78186581944449e-05 0.054059904300662 0.988300063926381 0.999999433852421
5017==8 6 15 14 14 10 10.99094928163 0.0923238006317825 0.253122333673597 0.449285486465635 0.999550476130121 0.000137869904981845 0.0557308016356992 0.981993917710139 0.999999433852421
5018==85 139 149 119 125 120 120.972300950284 -0.0310364088090252 0.186051916849403 0.81899576565895 0.999550476130121 -0.000306547370077006 0.0539743725365097 0.982868895940415 0.999999433852421
5019==115 113 80 81 81 97 93.0995803726278 -0.158940295944539 0.202742551914863 0.273507684128703 0.999550476130121 0.000680729578818824 0.0542898588192367 0.960142539343482 0.999999433852421
5020==49 63 56 54 58 56 55.1407392797904 -0.0112061100522682 0.190856043700396 0.93320471970147 0.999550476130121 1.25430403505414e-05 0.0548152354655476 0.999738527755379 0.999999433852421
5021==37 51 49 41 45 53 45.2889461510866 -0.000552708319383345 0.197905580885435 0.995281770148902 0.99993894890947 -0.000195063395944187 0.0549904922077868 0.986784873128468 0.999999433852421
5022==34 42 32 35 38 29 34.4709267403757 -0.045514312013571 0.207034836715712 0.735559300010172 0.999550476130121 0.000753102568853907 0.055200264169841 0.937284008006206 0.999999433852421
5023==42 50 44 47 49 41 44.8038684290945 -0.00540171059726485 0.196239804358362 0.967030717596689 0.999550476130121 0.00139595289368847 0.0550192697062335 0.894926297554716 0.999999433852421
5024==24 31 34 36 30 25 29.5460089537081 0.0042325709514586 0.209907500782367 0.976177249738454 0.999550476130121 0.000795967626675705 0.0553043841919092 0.929122642230204 0.999999433852421
5025==29 31 53 44 29 43 37.5929141960675 0.0063750884407692 0.209246648080342 0.963573349289543 0.999550476130121 1.80494221543162e-05 0.0551510349833063 0.99476289068803 0.999999433852421
5026==75 91 83 87 71 90 81.5668915021851 -0.0153121713581939 0.18284043663861 0.908879189387089 0.999550476130121 0.00144725362459586 0.0544465485139497 0.911374668015763 0.999999433852421
5027==62 54 64 55 78 86 65.4267976026462 0.140211446469837 0.208609731269242 0.333098864742288 0.999550476130121 0.000525487701029466 0.0546697716879944 0.965972427198365 0.999999433852421
5028==38 26 25 46 35 52 36.3783615020428 0.304877801307893 0.289814826864019 0.0787090318391285 0.999550476130121 0.000262261233991594 0.0551832284450607 0.979415682632064 0.999999433852421
5029==140 142 105 58 125 141 116.716229851188 -0.136896944792008 0.219339658457482 0.342774433422325 0.999550476130121 0.00145739021603423 0.054091783434103 0.919084350051278 0.999999433852421
5030==21 26 21 28 23 18 22.485718502041 -0.000912660807519584 0.217169236859015 0.997957321572065 0.99993894890947 0.000349350636102979 0.0554475367293239 0.965898629316744 0.999999433852421
5031==141 120 163 108 99 138 126.323700685519 -0.198867396948476 0.20588832450537 0.180687381077383 0.999550476130121 -0.000912470047941528 0.0539295989703645 0.94872770099339 0.999999433852421
5033==104 77 85 91 80 71 83.4210336165502 -0.0880193062508962 0.190679708159845 0.525474783961459 0.999550476130121 -0.000239330397809802 0.0544039278625401 0.98259197866607 0.999999433852421
5034==35 56 48 53 56 49 48.7171817102759 0.0796799889562994 0.203473288490795 0.568264633317257 0.999550476130121 0.000117673161596395 0.0549341151259766 0.992838834985831 0.999999433852421
5035==19 15 18 12 14 12 14.790693895342 -0.157980540783181 0.267548870682603 0.255606898893101 0.999550476130121 0.0023766258676088 0.0557020179121792 0.717230860427123 0.999999433852421
5036==35 39 31 33 51 40 37.5519613148324 0.0999258273292949 0.214782402734188 0.477758406690814 0.999550476130121 -0.00108879803382281 0.0551545894586308 0.911895269656346 0.999999433852421
5037==74 66 91 56 114 130 87.0395576060119 0.178031932701314 0.233144233168319 0.236530718945279 0.999550476130121 -0.000638656162005966 0.0544087930184808 0.958922446992733 0.999999433852421
5038==98 103 72 67 92 97 86.8145573083106 -0.0612868359711663 0.190753387924248 0.655239756599023 0.999550476130121 -0.000199861924680101 0.0543638256115868 0.986876054647642 0.999999433852421
5039==15 14 11 9 11 8 11.1747389603957 -0.149803614125938 0.27553133660361 0.254526097122062 0.999550476130121 0.000690329244453017 0.0557235463026838 0.904068371247188 0.999999433852421
5040==82 72 69 81 82 75 75.6442091927608 0.0399261092716083 0.183755765968063 0.770764377527778 0.999550476130121 0.000554756137762658 0.0545044937661449 0.965998656690972 0.999999433852421
5041==81 96 81 103 64 90 84.5263874709808 -0.0143733587722106 0.187481453337122 0.914577120551781 0.999550476130121 0.000458168566260163 0.0543938579553585 0.973144502086856 0.999999433852421
5042==48 53 49 280 140 160 119.320719784255 1.84279721558835 0.296313854150217 2.85141279275699e-11 1.05705390693004e-09 0.000686579733585704 0.0543716398104883 0.963108650933199 0.999999433852421
5043==138 116 134 113 93 94 113.05020846325 -0.26419872812362 0.21292645530792 0.0883196232000317 0.999550476130121 0.000349257919414064 0.0540571188826112 0.981463536059023 0.999999433852421
5044==84 111 86 77 99 71 86.6886124537763 -0.116114214242265 0.196498680814026 0.410597177813132 0.999550476130121 -0.000492947502677702 0.0543676351963625 0.971230240143152 0.999999433852421
5045==10 17 6 12 11 10 10.8274923387968 -0.0049618128481369 0.237992736535587 0.964538295106911 0.999550476130121 -2.95164746021842e-05 0.055730195795854 0.993751281889198 0.999999433852421
5046==91 99 128 96 115 116 105.852860695805 0.00997717384598761 0.180757088623893 0.942819861787536 0.999550476130121 -0.000427076587170286 0.0541267222669451 0.973764140259732 0.999999433852421
5047==42 65 71 53 56 50 55.3369007218353 -0.0918536133956951 0.204380122801237 0.510932985370904 0.999550476130121 -0.000922585003609733 0.0548349409645065 0.933062250261515 0.999999433852421
5048==36 25 18 25 22 27 25.1143792839648 -0.0433978537707845 0.218865796710438 0.742524230092119 0.999550476130121 0.000332579952606707 0.0553967464236074 0.968265239106588 0.999999433852421
5049==21 16 21 76 112 48 48.0364426495568 1.87799621378096 0.359815153097931 1.04352950203381e-08 3.16460228417405e-07 1.12943330553907 0.362744359693084 7.09916188115723e-05 0.00422554461534967
5050==24 43 38 26 47 30 34.1336147845061 -0.0197395950679718 0.212211171160953 0.881163671555044 0.999550476130121 0.000235480009775213 0.0552184827050184 0.985252200817671 0.999999433852421
5051==72 87 61 80 89 103 80.6596908443496 0.164173247424812 0.206412011522127 0.262713718375476 0.999550476130121 0.00040227659034594 0.0544480616646396 0.978916651921964 0.999999433852421
5052==57 49 48 55 66 55 54.1323535775859 0.0885512759125126 0.198895128387405 0.527633387961076 0.999550476130121 0.00108570099027502 0.0548489789411914 0.923825658939116 0.999999433852421
5053==33 75 62 97 67 62 64.930079387792 0.192415669454226 0.242829407776467 0.207364105610305 0.999550476130121 -0.000314050230708245 0.0547170847007338 0.977155476558419 0.999999433852421
5054==134 92 142 144 98 127 120.996503008232 -0.00990429299815569 0.185930756813452 0.940801112064866 0.999550476130121 0.00103144427177616 0.0539863327940568 0.945402723586106 0.999999433852421
5055==38 38 53 65 28 45 43.8284558674512 0.0315242535994843 0.210083355532125 0.817373977083868 0.999550476130121 0.00045457007292864 0.0550467330202094 0.969191931704022 0.999999433852421
5056==22 26 27 31 26 22 25.2745275566014 0.0207371244872476 0.213875150713615 0.877601610202974 0.999550476130121 0.000509937724688434 0.0553872923296452 0.952347263321318 0.999999433852421
5057==18 14 18 11 7 21 14.6196251368954 -0.111511962842629 0.252863037054197 0.387557114923306 0.999550476130121 -0.000381064236010702 0.0556491821940601 0.950206519936269 0.999999433852421
5058==83 81 120 396 376 404 238.500003542872 1.97720982945819 0.230064057656229 4.90164333200567e-19 6.52395111814033e-17 -0.000655709888464249 0.0535461939161529 0.987615068640799 0.999999433852421
5059==126 124 90 79 166 136 118.235179085278 0.0705631055856917 0.200103329733879 0.612530628791793 0.999550476130121 0.000804931728631947 0.0540327870137241 0.955836159694091 0.999999433852421
5060==45 47 59 61 67 53 54.4596332187302 0.125610268682406 0.207377507285462 0.381509795666354 0.999550476130121 -0.000788894753878348 0.0548429049138505 0.942221980880652 0.999999433852421
5061==96 66 92 63 84 87 80.1214361925162 -0.0749442770079633 0.193511529791368 0.587598607721358 0.999550476130121 0.000512378237727479 0.0544572776595368 0.970428075844348 0.999999433852421
5062==21 22 33 27 34 25 26.5809284405905 0.0612416052488055 0.218565953787816 0.650964816733014 0.999550476130121 -0.000181560063733363 0.0553626658128538 0.980717416121764 0.999999433852421
5063==84 91 52 85 83 81 78.0783443841825 0.0581050801435878 0.193224291395131 0.673955391177637 0.999550476130121 3.94569621868064e-05 0.0544849544693074 0.99862429898445 0.999999433852421
5064==80 75 67 98 80 41 72.4045117855036 -0.0185181602677437 0.201638829455053 0.890129312579647 0.999550476130121 0.000833901168904081 0.054595430878271 0.946387627597408 0.999999433852421
5065==82 83 95 82 105 108 91.0378949412701 0.0910144679085556 0.187522115080995 0.510699517063854 0.999550476130121 -1.19557727766725e-05 0.0543017354895154 0.999121345457713 0.999999433852421
5066==20 23 19 22 26 22 21.6518870195201 0.0569583431660728 0.221559861174994 0.670317543276084 0.999550476130121 -5.2291343588971e-05 0.0554632781196427 0.993000395765065 0.999999433852421
5067==71 60 55 69 52 55 59.4316712840893 -0.0520465760192764 0.193770052340176 0.704007168961575 0.999550476130121 -0.000565905270648421 0.0547551895726626 0.960808815143464 0.999999433852421
5068==19 17 22 10 22 18 17.733979056674 -0.0771449465648075 0.234429503356651 0.553076045914798 0.999550476130121 -0.00122695644743262 0.0555821144162369 0.8599091519253 0.999999433852421
5069==32 40 38 46 44 32 38.0661892541104 0.0578922397055991 0.206437844112388 0.674526001647568 0.999550476130121 0.00043771972215721 0.0551273909287781 0.964141868034777 0.999999433852421
5070==91 118 116 106 101 123 107.486517564081 -6.88954590385405e-05 0.178337700780624 0.998221301564429 0.99993894890947 0.00107792008326881 0.0541174709136269 0.957121441846849 0.999999433852421
5071==34 35 42 54 50 50 43.4435106519166 0.255120215841527 0.250834569899979 0.116020004102405 0.999550476130121 0.000223482797388952 0.0550338030797605 0.983973256925785 0.999999433852421
5072==78 98 76 94 75 94 84.5003693264769 0.0218969930957731 0.183811442361726 0.873356324394336 0.999550476130121 -0.000759755530892041 0.0543912408209576 0.952103029098576 0.999999433852421
5073==104 86 114 81 126 80 97.0308981523756 -0.055687033026098 0.191126464752291 0.684274612396455 0.999550476130121 -0.000535399775706533 0.0542435752876319 0.96278737275618 0.999999433852421
5074==38 33 33 30 43 27 33.4871327106777 -0.0335079159993766 0.208158070497789 0.803217476772774 0.999550476130121 -0.000476169354175733 0.0552190984678901 0.957114946187052 0.999999433852421
5075==19 38 36 36 26 33 30.8529273457637 0.00358130712243943 0.212372168292082 0.980036762794138 0.999550476130121 -0.00031693960794696 0.0552813659095066 0.97001979208169 0.999999433852421
5076==82 56 62 78 57 52 63.5500935609702 -0.0587953322555206 0.197789541382752 0.667246749144811 0.999550476130121 0.000329030638632845 0.0546963426325555 0.97896842199611 0.999999433852421
5077==32 21 25 28 24 22 24.9575766159133 -0.0376449314149497 0.216193506309809 0.776448845250187 0.999550476130121 0.000593119595385984 0.0553968097688599 0.944050750401003 0.999999433852421
5078==3 7 11 5 8 2 5.91880608548028 -0.0790019871890996 0.264843838963867 0.434326997815794 0.999550476130121 -0.000566349449806001 0.0558699573123857 0.884353083217693 0.999999433852421
5079==39 59 68 48 44 37 48.4721354778746 -0.200154600198348 0.238821827022875 0.19166922964146 0.999550476130121 -0.000784257537558122 0.05496088035896 0.941591595730599 0.999999433852421
5081==26 24 27 19 34 26 25.5984166914546 0.00564491191543075 0.214404253192309 0.967414696911337 0.999550476130121 -0.00018383248144824 0.0553816182071703 0.980707361957282 0.999999433852421
5082==17 31 23 36 30 31 27.5376826943001 0.190194795707746 0.256355848207889 0.209148014290353 0.999550476130121 0.000495960873725828 0.0553551309388521 0.954830489993921 0.999999433852421
5083==53 49 52 60 56 62 54.4601545150409 0.0990542376221333 0.198864325642261 0.481976769737771 0.999550476130121 -0.000140017177451597 0.0548275040954495 0.990664894668552 0.999999433852421
5084==29 30 42 120 96 104 68.8310991669725 1.54959701203647 0.282607711107227 2.61517614917301e-09 8.27103400578381e-08 0.000813050654242898 0.0548381198244103 0.939012754741615 0.999999433852421
5085==47 52 46 47 39 45 45.3148223238976 -0.0827668682781223 0.202511089103938 0.548174383099229 0.999550476130121 -7.91291233466388e-05 0.0549869965770822 0.993276207953139 0.999999433852421
5086==75 83 43 56 35 64 58.4663800178299 -0.195565182415251 0.244390131304618 0.199990348818525 0.999550476130121 -0.00013378889912009 0.0548083389671893 0.989177266271006 0.999999433852421
5087==48 53 41 39 43 48 44.6473805394901 -0.0727095107836055 0.20237984826665 0.599074205642694 0.999550476130121 0.000583292855708579 0.0550053698904761 0.956753380136321 0.999999433852421
5088==26 42 17 22 26 32 27.0697124989398 -0.0395224917200792 0.220185520671269 0.7630252877157 0.999550476130121 -3.16636968507884e-05 0.0553686163220589 0.996914708977549 0.999999433852421
5089==66 56 63 71 49 49 58.1356912629165 -0.0774151100520948 0.198836820707254 0.576566173377002 0.999550476130121 0.000158662901430083 0.0547750441288968 0.990278623928439 0.999999433852421
5090==56 50 46 50 47 42 47.7791124082286 -0.0754149974649828 0.200189288971592 0.586151505776164 0.999550476130121 0.000148767127560949 0.0549439424244106 0.990836372765481 0.999999433852421
5091==69 74 35 57 46 62 56.2916144571401 -0.0590036957607279 0.206647333620462 0.665091812657339 0.999550476130121 0.000220917920545808 0.0548266512332502 0.985602245287991 0.999999433852421
5092==14 12 15 16 16 7 13.1378295653046 -0.02539881092121 0.234029049823543 0.833081033754355 0.999550476130121 -0.00111891140755688 0.0556878570479851 0.852243064289884 0.999999433852421
5093==83 94 57 104 76 110 85.9117162779681 0.158168812235942 0.21222286984864 0.281700305510933 0.999550476130121 0.000252633840263135 0.0543910232440072 0.985879220418206 0.999999433852421
5094==61 57 71 41 74 48 57.8066176188252 -0.117181287380447 0.211379392806082 0.409810165652969 0.999550476130121 0.00036228854022012 0.0547946722204808 0.975789082832423 0.999999433852421
5095==15 15 13 13 15 18 14.6001536285544 0.022603953494576 0.229187127978984 0.858082961575543 0.999550476130121 0.00020244260201416 0.0556255296678549 0.976589281738471 0.999999433852421
5096==19 29 20 19 20 22 21.1748819066636 -0.0646618242857101 0.224711051681738 0.625557834557529 0.999550476130121 0.000431999796222663 0.0554793336733628 0.955400546788972 0.999999433852421
5097==115 127 87 85 145 110 109.750655939776 0.0133274831202113 0.188942205219055 0.923635597074377 0.999550476130121 0.000170838671984158 0.0540990305562649 0.991964024715859 0.999999433852421
5098==17 20 23 84 92 92 53.5645331691866 2.05252956567839 0.305055215474592 1.13367249057165e-12 4.84240882282665e-11 -0.000439388668877073 0.0551546807399375 0.959621075913758 0.999999433852421
5099==44 48 32 41 49 38 41.3471541531393 0.0110483734729459 0.201161367144353 0.936501973837581 0.999550476130121 0.000525511927298831 0.0550671973089665 0.960186311861744 0.999999433852421
5100==31 39 48 30 46 38 38.0813390904883 -0.0315131977129843 0.206048451243262 0.81505292113847 0.999550476130121 -0.000582136639900411 0.0551359813791973 0.950209346619557 0.999999433852421
5101==24 16 21 21 27 18 20.8411432362838 0.0323130683516023 0.221223756587925 0.806181807584115 0.999550476130121 -0.000150284125730647 0.0554845231969332 0.981542993863599 0.999999433852421
5102==48 44 64 54 55 64 53.9811216601874 0.0633814515584376 0.198008601692946 0.647706888722161 0.999550476130121 0.000282615542960842 0.0548435362676547 0.980953359498573 0.999999433852421
5103==91 54 118 103 55 90 83.9294996214207 -0.0473679723335313 0.207024186842772 0.727027089207767 0.999550476130121 0.00134308831381833 0.0544644467803925 0.921934867214307 0.999999433852421
5105==109 67 100 75 76 128 91.082363269894 -0.00355654214808434 0.196558299468329 0.977740240107161 0.999550476130121 5.76685963835674e-05 0.0543283115428855 0.994923349764191 0.999999433852421
5106==81 91 90 368 384 384 228.321079333849 2.05220126768858 0.213175797414815 3.66478756220932e-23 2.19497870054074e-20 1.3636118131368 0.186247354542077 1.21175595077755e-14 9.6768810635844e-12
